Response,S-Learner,T-Learner,X-Learner,DR-Learner
0.20498370242665048,0.2032092975228686,0.15234671139842948,0.18327092267550033,0.16771548449537274
0.18328018886020078,0.1701261450850985,0.13720834933443968,0.1511564138857456,0.14156282064630435
0.17227092119704004,0.15251948885187394,0.09568155118198286,0.164472102961823,0.13203859293789452
0.17135305102659976,0.16211335798152213,0.1219678127450694,0.14939235863867517,0.13797957017299126
0.15996483876198983,0.16718173893583305,0.10164556290208451,0.15816844373822492,0.11097681821080535
0.1891169554369152,0.1921275243949196,0.15595050141478395,0.17482599746212538,0.16813751455014245
0.2002335420085791,0.17749079397143724,0.16363617777630252,0.17031751101637382,0.16668540012713104
0.20674174630795128,0.1909085534040783,0.174301223228149,0.18561630707121585,0.18201397388781476
0.18752975116154413,0.1837023214704885,0.122828289898816,0.16979512306381778,0.14114910805920458
0.16730095090536345,0.16752516754218344,0.13828962164456735,0.15791514130547332,0.13743828118253468
0.19555811162102088,0.19881240555420063,0.1617478406297921,0.17813589171155403,0.16600850302901732
0.16856784745665498,0.17413329145190387,0.13557063166037348,0.1670138614303204,0.1178610188607658
0.15249951000103984,0.1357293086639849,0.119213081357432,0.1244606137214127,0.13248125671260474
0.1895927668425389,0.1997591005178776,0.15085545543687898,0.1817644342516146,0.17451273953147844
0.18296902794801098,0.19504319113060017,0.17016953258623738,0.18068226348339525,0.17912508015344145
0.2095793911956459,0.2003180445992824,0.1405062244897023,0.18234433355615126,0.16817490848803948
0.18082925653012946,0.17168424641241561,0.1544714578142332,0.15325294019633218,0.16050910935153484
0.19132616545363434,0.18355064882598768,0.1282746201094055,0.1707330435850818,0.15959408117325158
0.18189954302840097,0.17527932737678575,0.14991064571079818,0.16478323818111565,0.15108086747843033
0.18902524638031476,0.2016081223979224,0.13999505638564827,0.1838811648918897,0.16682228551816344
0.1702349598296941,0.16531471589882793,0.15454852040163092,0.1504755816444737,0.15504600796482382
0.20560460850713969,0.20966175594745212,0.17280511931303974,0.1960377884415785,0.16111282028857274
0.22120499710731234,0.21125510981276155,0.15260289166505517,0.18460147412984584,0.18823620485665998
0.17893274249926971,0.1725054692235881,0.14504454635213507,0.17083093354998868,0.16176611937335605
0.19478310098303178,0.18921655016131414,0.14829578413287428,0.17810394417759712,0.15560448197325788
0.2151984116518369,0.18693649999349365,0.13428064440205129,0.20026940156802941,0.1880011780090699
0.20211289715703193,0.1867171331326057,0.15166397089634887,0.17824267401190586,0.18714456805544186
0.20516917641016894,0.19143491691562775,0.15601046028431065,0.17853970065124147,0.17439865193815388
0.1695294254881921,0.1634442842388658,0.13056778215362713,0.1649584378295429,0.16197857955780587
0.19166598644816243,0.17557545454990517,0.12720460756236973,0.1576344318360672,0.15342890211727678
0.12469648131896835,0.1216824756658393,0.10683726720484142,0.10662743044092898,0.11413104173716873
0.1909723447117792,0.19839269395019868,0.1437446153538374,0.1786846185934519,0.17379655566562216
0.18672835586082298,0.17968523666780853,0.1550052601103476,0.1673238189191358,0.1406848056692557
0.17154155341232818,0.1622635116466379,0.1522879929303722,0.1469023433126039,0.15554892270395734
0.20308034110269318,0.20141916553581493,0.14535696577418813,0.19588753152173025,0.17175222623562617
0.2330588249484382,0.21618253674297191,0.1868418191740106,0.21041815652078238,0.17173408644338986
0.21368135386171494,0.19855318538161792,0.16228990341631513,0.1879278638246888,0.16656118108406906
0.22767932900852314,0.2338299690136405,0.16842846717728266,0.224463379020723,0.17999939089942268
0.21866261798169234,0.2302028734834677,0.19287177259994093,0.21341083468296207,0.19153797363941472
0.1658195874026444,0.13827097211504724,0.12066946438831157,0.1320315385464339,0.11315329537245684
0.18589607000509248,0.18106025956168278,0.13735934650245524,0.16511794124491275,0.14385731967495877
0.19575003743328445,0.17923367735605958,0.16919291105458384,0.17109846897819714,0.14849646154456614
0.2014288162661266,0.18633865209394412,0.12147925452475077,0.17741048250427954,0.14270718313016664
0.22123589939500482,0.20731102078693017,0.1784163335705451,0.1878993344888584,0.19681183944529015
0.19107335330293582,0.1810089410698952,0.14800763029891686,0.1703849116234059,0.17810709001541394
0.1783411534732126,0.16839889197270752,0.16228884530372722,0.1551045042299444,0.14340301135389355
0.18230918783410854,0.18711506740360534,0.16796066545910324,0.18077737464183008,0.17168831876024673
0.1883239342566908,0.18063267212972767,0.14857369574349005,0.15713400236988018,0.15255718926139378
0.18476648153346473,0.1602836111245226,0.11766856518287956,0.15226208642612193,0.12219419824739834
0.1905149880978592,0.17718739335549158,0.15166273460005733,0.15842174131848122,0.17040682698262766
0.15044927208578635,0.14152410287233394,0.13573949543560507,0.13841268009264796,0.1401475699770117
0.16458638240189793,0.16138502658744014,0.12151169178133445,0.14364008188592006,0.15585008802858094
0.1596637058765374,0.1566280962633878,0.1429697639625538,0.1343356103103518,0.12182085695806687
0.19163402039516125,0.178819109391512,0.1513502427410049,0.16863652414938085,0.16411811779865046
0.18996551389531616,0.1786555858562388,0.09431341513239849,0.1640114265601344,0.14168626300614448
0.19406340892963939,0.1915287364735951,0.15482103818810583,0.17086000367232954,0.16919936166733876
0.20269025988382094,0.19037749769513013,0.13781277325842128,0.18650350518906988,0.17473248084913445
0.20547427456414918,0.16244603887365375,0.13444716663170386,0.16556685167792654,0.16184048759418035
0.17254392604426008,0.1608423848494405,0.12829711977825362,0.15121443379800126,0.1431620993607053
0.2063629261077918,0.19084056526497659,0.15942688789883083,0.17843523112391654,0.1752197615330611
0.17839304378349255,0.1740052139557545,0.16713330634631132,0.16916743375370294,0.15520019913274224
0.17982379805158413,0.16519424623216808,0.13494232458185623,0.15167447782175855,0.13427029742487298
0.2248577760030475,0.22738019759547712,0.16555757270841995,0.20531490412152362,0.1730235126417018
0.15434956732537788,0.14924464014265926,0.14395270652670203,0.14748434042995273,0.12969096928475152
0.17170790640444814,0.16979128510382877,0.14202028609762338,0.17766397253543675,0.156287307437154
0.17452122741763848,0.16363146531812528,0.10366854847030707,0.14070161480198137,0.15736224224607578
0.19592553382846623,0.18051226562304676,0.13334982597998174,0.18126697875470255,0.15151726073801036
0.17677844444415264,0.16918376757558182,0.1518858074358647,0.15986189825250313,0.14494209614437153
0.1656983837303838,0.16796956125893472,0.1437047460999902,0.14732923747112892,0.14656393215556335
0.19628639839474715,0.18366117600048854,0.13842875244205258,0.18335037627273354,0.1433177382102262
0.17868775532505154,0.1606071133667595,0.13532154005858052,0.13872963000845365,0.15289168659343114
0.1964329468758527,0.17704408785323505,0.1372975544361889,0.16455876181377097,0.15520670888887614
0.160517420028707,0.14386139643961746,0.10249594581710104,0.14839568670598358,0.13274186980626074
0.15762624126803612,0.1740790478101628,0.13117105418219624,0.16822407505383075,0.15487908854249063
0.19937595996128035,0.18258186955784567,0.13950917894362627,0.1675725899256896,0.16149060856581726
0.20619514820416945,0.1920360067016169,0.15486985280571763,0.19551799668463668,0.19670318453036534
0.18439740405301466,0.18017393824043257,0.15985419947121657,0.17658265211726773,0.14882090665171108
0.18369838064517804,0.16084383343301167,0.1466093037541146,0.1570889696762868,0.14992571560940304
0.20066498740680552,0.19105619401319696,0.14268024336081223,0.18328032522523804,0.16045517399403886
0.19635733968045913,0.1736042313158134,0.12317399304197943,0.16367780176208033,0.15214715342211113
0.21198337725573227,0.19560250738700324,0.14683999514561136,0.18609137596207653,0.17848034321089068
0.15339577580908578,0.15842451806705746,0.12690838012839903,0.14937815216207162,0.1419045101159453
0.1642245392966216,0.14973578259018044,0.12603142821003968,0.13784316634618907,0.13302076952835973
0.17228490391212645,0.15835741303300874,0.1128749282901011,0.15960505708012526,0.14236568213284526
0.1646900319383866,0.17096702678585668,0.12094617930959836,0.15504190804345944,0.11373837440258527
0.15691273214941245,0.14700412734282178,0.14747064319302264,0.14948206568148484,0.1311790708206459
0.18704052278459127,0.17842919320184172,0.1489228393571089,0.16761877707498452,0.1478623621218833
